1322855,nan,9,31
34080,-2164.584113323542,0.0005000000000002558,14,31
30076,-619.0495872235857,0.009999999999999787,14,32
53715,0.0,0.014499999999999957,14,33
8717,-1238.8966333585217,0.013999999999999346,14,34
35992,619.5813025815511,0.005999999999999873,14,35
34702,309.69089759214086,0.0019999999999999575,14,36
35370,309.6244331848297,-0.0015000000000000568,14,37
47112,0.0,-0.005000000000000071,14,38
24726,0.0,-0.0025000000000002134,14,39
41069,-619.3153307769705,0.0010000000000005115,14,40
40448,619.3153307769705,0.0010000000000001564,14,41
24344,-613.1208612885075,0.0019800000000003595,14,42
51453,303.49642810367783,0.0009899999999998244,14,43
120335,-1239.1626623013963,0.0035000000000000144,14,44
20856,-309.957040808051,0.007510000000000261,14,45
38001,-310.0236481010654,0.007519999999999883,14,46
22240,310.0236481010654,0.006000000000000227,14,47
141301,-2587.638659190539,0.009339999999999548,14,48
84145,-515.5998805914663,0.013670000000000116,14,49
57394,621.1819432415666,0.0120000000000001,14,50
72243,1036.7779218283247,0.004489999999999839,14,51
100557,2374.950089691907,-0.014010000000000035,14,52
128342,619.4482881296537,-0.020500000000000542,14,53
107860,-929.272200173692,-0.014830000000000254,14,54
84648,0.0,-0.0061600000000002104,14,55
21123,0.0,0.0024999999999998582,14,56
40682,0.0,0.0030000000000001137,14,57
26155,0.0,0.0,14,58
11373,-309.8904621277043,0.0010000000000005115,14,59
82907,-1550.451563399946,0.006500000000000484,15,0
70545,310.22364185506746,0.00800000000000054,15,1
29212,-930.8711200830544,0.010000000000000498,15,2
45282,211.0501016616695,0.007319999999999638,15,3
88123,1650.0918991582125,-0.0028400000000001315,15,4
65871,619.8475029357553,-0.00800000000000054,15,5
82152,619.5813025815511,-0.013660000000000139,15,6
57825,-619.5813025815511,-0.009319999999999952,15,7
61106,0.0,-0.0020000000000003127,15,8
48790,619.5813025815511,-0.0009999999999998012,15,9
36525,-1859.542737647324,0.0049999999999997165,15,10
19680,620.1139321300175,0.00400000000000027,15,11
